Year,Month,VALUE,Datetime_EOM,C2VSim_Date,Sensor
1968,12,21100.0,1968-12-31,12/31/1968_24:00,15
1969,1,21100.0,1969-01-31,01/31/1969_24:00,15
1969,2,19820.0,1969-02-28,02/28/1969_24:00,15
1969,3,15740.0,1969-03-31,03/31/1969_24:00,15
1969,4,17600.0,1969-04-30,04/30/1969_24:00,15
1969,5,24400.0,1969-05-31,05/31/1969_24:00,15
1969,6,25000.0,1969-06-30,06/30/1969_24:00,15
1969,7,23600.0,1969-07-31,07/31/1969_24:00,15
1969,8,17690.0,1969-08-31,08/31/1969_24:00,15
1969,9,20580.0,1969-09-30,09/30/1969_24:00,15
1969,10,14270.0,1969-10-31,10/31/1969_24:00,15
1969,11,12700.0,1969-11-30,11/30/1969_24:00,15
1969,12,11450.0,1969-12-31,12/31/1969_24:00,15
1970,1,9300.0,1970-01-31,01/31/1970_24:00,15
1970,2,7360.0,1970-02-28,02/28/1970_24:00,15
1970,3,24100.0,1970-03-31,03/31/1970_24:00,15
1970,4,25400.0,1970-04-30,04/30/1970_24:00,15
1970,5,23800.0,1970-05-31,05/31/1970_24:00,15
1970,7,15400.0,1970-07-31,07/31/1970_24:00,15
1970,8,14700.0,1970-08-31,08/31/1970_24:00,15
1970,9,20600.0,1970-09-30,09/30/1970_24:00,15
1970,10,18300.0,1970-10-31,10/31/1970_24:00,15
1970,11,16900.0,1970-11-30,11/30/1970_24:00,15
1970,12,15100.0,1970-12-31,12/31/1970_24:00,15
1971,1,13400.0,1971-01-31,01/31/1971_24:00,15
1971,2,11900.0,1971-02-28,02/28/1971_24:00,15
1971,3,22100.0,1971-03-31,03/31/1971_24:00,15
1971,4,17600.0,1971-04-30,04/30/1971_24:00,15
1971,5,14400.0,1971-05-31,05/31/1971_24:00,15
1971,6,12900.0,1971-06-30,06/30/1971_24:00,15
1971,7,16100.0,1971-07-31,07/31/1971_24:00,15
1971,8,11500.0,1971-08-31,08/31/1971_24:00,15
1971,9,8200.0,1971-09-30,09/30/1971_24:00,15
1971,10,9420.0,1971-10-31,10/31/1971_24:00,15
1971,11,19600.0,1971-11-30,11/30/1971_24:00,15
1971,12,23300.0,1971-12-31,12/31/1971_24:00,15
1972,1,20600.0,1972-01-31,01/31/1972_24:00,15
1972,2,18300.0,1972-02-29,02/29/1972_24:00,15
1972,3,16200.0,1972-03-31,03/31/1972_24:00,15
1972,4,17600.0,1972-04-30,04/30/1972_24:00,15
1972,5,11700.0,1972-05-31,05/31/1972_24:00,15
1972,6,11400.0,1972-06-30,06/30/1972_24:00,15
1972,7,11800.0,1972-07-31,07/31/1972_24:00,15
1972,8,9000.0,1972-08-31,08/31/1972_24:00,15
1972,10,17200.0,1972-10-31,10/31/1972_24:00,15
1972,11,20500.0,1972-11-30,11/30/1972_24:00,15
1972,12,19100.0,1972-12-31,12/31/1972_24:00,15
1973,1,16200.0,1973-01-31,01/31/1973_24:00,15
1973,2,15800.0,1973-02-28,02/28/1973_24:00,15
1973,3,17400.0,1973-03-31,03/31/1973_24:00,15
1973,4,13500.0,1973-04-30,04/30/1973_24:00,15
1973,5,18450.0,1973-05-31,05/31/1973_24:00,15
1973,6,21000.0,1973-06-30,06/30/1973_24:00,15
1973,7,18100.0,1973-07-31,07/31/1973_24:00,15
1973,8,20000.0,1973-08-31,08/31/1973_24:00,15
1973,9,11000.0,1973-09-30,09/30/1973_24:00,15
1973,10,12200.0,1973-10-31,10/31/1973_24:00,15
1973,11,20300.0,1973-11-30,11/30/1973_24:00,15
1973,12,15000.0,1973-12-31,12/31/1973_24:00,15
1974,1,13700.0,1974-01-31,01/31/1974_24:00,15
1974,2,21200.0,1974-02-28,02/28/1974_24:00,15
1974,3,15700.0,1974-03-31,03/31/1974_24:00,15
1974,4,17700.0,1974-04-30,04/30/1974_24:00,15
1974,5,19900.0,1974-05-31,05/31/1974_24:00,15
1974,6,19360.0,1974-06-30,06/30/1974_24:00,15
1974,7,16100.0,1974-07-31,07/31/1974_24:00,15
1974,8,12500.0,1974-08-31,08/31/1974_24:00,15
1974,9,12900.0,1974-09-30,09/30/1974_24:00,15
1974,10,12100.0,1974-10-31,10/31/1974_24:00,15
1974,11,16100.0,1974-11-30,11/30/1974_24:00,15
1974,12,19000.0,1974-12-31,12/31/1974_24:00,15
1975,1,17180.0,1975-01-31,01/31/1975_24:00,15
