Year,Month,VALUE,Datetime_EOM,C2VSim_Date,Sensor
2024,2,447.96827586206894,2024-02-29,02/29/2024_24:00,6
2024,3,454.10677419354835,2024-03-31,03/31/2024_24:00,6
2024,4,466.48966666666666,2024-04-30,04/30/2024_24:00,6
2024,5,471.462,2024-05-31,05/31/2024_24:00,6
2024,6,470.37466666666666,2024-06-30,06/30/2024_24:00,6
2024,7,464.01129032258063,2024-07-31,07/31/2024_24:00,6
2024,8,455.7812903225806,2024-08-31,08/31/2024_24:00,6
2024,9,446.79766666666666,2024-09-30,09/30/2024_24:00,6
2024,10,439.3438709677419,2024-10-31,10/31/2024_24:00,6
2024,11,440.2296666666667,2024-11-30,11/30/2024_24:00,6
2024,12,444.62193548387097,2024-12-31,12/31/2024_24:00,6
2025,1,444.12870967741935,2025-01-31,01/31/2025_24:00,6
2025,2,449.67357142857145,2025-02-28,02/28/2025_24:00,6
2025,3,454.3848387096774,2025-03-31,03/31/2025_24:00,6
2025,4,468.82349999999997,2025-04-30,04/30/2025_24:00,6
