STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS,Datetime
NAT,M,15,STORAGE,19920201 0000,19920229 0000,7814.0,,AF,1992-02-01
NAT,M,15,STORAGE,19920301 0000,19920331 0000,7570.0,,AF,1992-03-01
NAT,M,15,STORAGE,19920401 0000,19920430 0000,7571.0,,AF,1992-04-01
NAT,M,15,STORAGE,19920501 0000,19920529 0000,7683.0,,AF,1992-05-01
NAT,M,15,STORAGE,19920601 0000,19920628 0000,8471.0,,AF,1992-06-01
NAT,M,15,STORAGE,19920701 0000,19920729 0000,8311.0,,AF,1992-07-01
NAT,M,15,STORAGE,19920801 0000,19920829 0000,7611.0,,AF,1992-08-01
NAT,M,15,STORAGE,19920901 0000,19920928 0000,8073.0,,AF,1992-09-01
NAT,M,15,STORAGE,19921001 0000,19921029 0000,7732.0,,AF,1992-10-01
NAT,M,15,STORAGE,19921101 0000,19921128 0000,7530.0,,AF,1992-11-01
NAT,M,15,STORAGE,19921201 0000,19921229 0000,7345.0,,AF,1992-12-01
NAT,M,15,STORAGE,19930101 0000,19930131 0000,8120.0,,AF,1993-01-01
NAT,M,15,STORAGE,19930201 0000,19930228 0000,7372.0,,AF,1993-02-01
NAT,M,15,STORAGE,19930301 0000,19930331 0000,7927.0,,AF,1993-03-01
NAT,M,15,STORAGE,19930401 0000,19930430 0000,7710.0,,AF,1993-04-01
NAT,M,15,STORAGE,19930501 0000,19930529 0000,7660.0,,AF,1993-05-01
NAT,M,15,STORAGE,19930601 0000,19930628 0000,7503.0,,AF,1993-06-01
NAT,M,15,STORAGE,19930701 0000,19930729 0000,7927.0,,AF,1993-07-01
NAT,M,15,STORAGE,19930801 0000,19930829 0000,7377.0,,AF,1993-08-01
NAT,M,15,STORAGE,19930901 0000,19930928 0000,7723.0,,AF,1993-09-01
NAT,M,15,STORAGE,19931001 0000,19931029 0000,8426.0,,AF,1993-10-01
NAT,M,15,STORAGE,19931101 0000,19931128 0000,7885.0,,AF,1993-11-01
NAT,M,15,STORAGE,19931201 0000,19931229 0000,8134.0,,AF,1993-12-01
NAT,M,15,STORAGE,19940101 0000,19940131 0000,7795.0,,AF,1994-01-01
NAT,M,15,STORAGE,19940201 0000,19940228 0000,7970.0,,AF,1994-02-01
NAT,M,15,STORAGE,19940301 0000,19940331 0000,8158.0,,AF,1994-03-01
NAT,M,15,STORAGE,19940401 0000,19940430 0000,8035.0,,AF,1994-04-01
NAT,M,15,STORAGE,19940501 0000,19940529 0000,8105.0,,AF,1994-05-01
NAT,M,15,STORAGE,19940601 0000,19940628 0000,8021.0,,AF,1994-06-01
NAT,M,15,STORAGE,19940701 0000,19940729 0000,7861.0,,AF,1994-07-01
NAT,M,15,STORAGE,19940801 0000,19940801 0000,8148.0,,AF,1994-08-01
NAT,M,15,STORAGE,19940901 0000,19940928 0000,7903.0,,AF,1994-09-01
NAT,M,15,STORAGE,19941001 0000,19941029 0000,8016.0,,AF,1994-10-01
NAT,M,15,STORAGE,19941101 0000,19941128 0000,7899.0,,AF,1994-11-01
NAT,M,15,STORAGE,19941201 0000,19941229 0000,8124.0,,AF,1994-12-01
NAT,M,15,STORAGE,19950101 0000,19950131 0000,7640.0,,AF,1995-01-01
NAT,M,15,STORAGE,19950201 0000,19950228 0000,8002.0,,AF,1995-02-01
NAT,M,15,STORAGE,19950301 0000,19950331 0000,7755.0,,AF,1995-03-01
NAT,M,15,STORAGE,19950401 0000,19950430 0000,7665.0,,AF,1995-04-01
NAT,M,15,STORAGE,19950501 0000,19950529 0000,7606.0,,AF,1995-05-01
NAT,M,15,STORAGE,19950601 0000,19950628 0000,7728.0,,AF,1995-06-01
NAT,M,15,STORAGE,19950701 0000,19950729 0000,8157.0,,AF,1995-07-01
NAT,M,15,STORAGE,19950801 0000,19950829 0000,7724.0,,AF,1995-08-01
NAT,M,15,STORAGE,19950901 0000,19950928 0000,7350.0,,AF,1995-09-01
NAT,M,15,STORAGE,19951001 0000,19951029 0000,8138.0,,AF,1995-10-01
NAT,M,15,STORAGE,19951101 0000,19951128 0000,7710.0,,AF,1995-11-01
NAT,M,15,STORAGE,19951201 0000,19951229 0000,8148.0,,AF,1995-12-01
NAT,M,15,STORAGE,19960101 0000,19960131 0000,8021.0,,AF,1996-01-01
NAT,M,15,STORAGE,19960201 0000,19960229 0000,7946.0,,AF,1996-02-01
NAT,M,15,STORAGE,19960301 0000,19960331 0000,8110.0,,AF,1996-03-01
NAT,M,15,STORAGE,19960401 0000,19960430 0000,8058.0,,AF,1996-04-01
NAT,M,15,STORAGE,19960501 0000,19960529 0000,8058.0,,AF,1996-05-01
NAT,M,15,STORAGE,19960601 0000,19960628 0000,8426.0,,AF,1996-06-01
NAT,M,15,STORAGE,19960701 0000,19960729 0000,8296.0,,AF,1996-07-01
NAT,M,15,STORAGE,19960801 0000,19960801 0000,8446.0,,AF,1996-08-01
NAT,M,15,STORAGE,19960901 0000,19960901 0000,8148.0,,AF,1996-09-01
NAT,M,15,STORAGE,19961001 0000,19961001 0000,8138.0,,AF,1996-10-01
NAT,M,15,STORAGE,19961101 0000,19961101 0000,8281.0,,AF,1996-11-01
NAT,M,15,STORAGE,19961201 0000,19961201 0000,7181.0,,AF,1996-12-01
NAT,M,15,STORAGE,19970101 0000,19970101 0000,7696.0,,AF,1997-01-01
NAT,M,15,STORAGE,19970201 0000,19970201 0000,7638.0,,AF,1997-02-01
NAT,M,15,STORAGE,19970301 0000,19970301 0000,7819.0,,AF,1997-03-01
NAT,M,15,STORAGE,19970401 0000,19970401 0000,8296.0,,AF,1997-04-01
NAT,M,15,STORAGE,19970501 0000,19970501 0000,7922.0,,AF,1997-05-01
NAT,M,15,STORAGE,19970601 0000,19970601 0000,8176.0,,AF,1997-06-01
NAT,M,15,STORAGE,19970701 0000,19970701 0000,7988.0,,AF,1997-07-01
NAT,M,15,STORAGE,19970801 0000,19970801 0000,7809.0,,AF,1997-08-01
NAT,M,15,STORAGE,19970901 0000,19970901 0000,8214.0,,AF,1997-09-01
NAT,M,15,STORAGE,19971001 0000,19971001 0000,7932.0,,AF,1997-10-01
NAT,M,15,STORAGE,19971101 0000,19971101 0000,8256.0,,AF,1997-11-01
NAT,M,15,STORAGE,19971201 0000,19971201 0000,8296.0,,AF,1997-12-01
NAT,M,15,STORAGE,19980101 0000,19980101 0000,8421.0,,AF,1998-01-01
NAT,M,15,STORAGE,19980201 0000,19980201 0000,7889.0,,AF,1998-02-01
NAT,M,15,STORAGE,19980301 0000,19980301 0000,6959.0,,AF,1998-03-01
NAT,M,15,STORAGE,19980401 0000,19980401 0000,7692.0,,AF,1998-04-01
NAT,M,15,STORAGE,19980601 0000,19980601 0000,8256.0, ,AF,1998-06-01
NAT,M,15,STORAGE,19980701 0000,19980701 0000,8064.0, ,AF,1998-07-01
NAT,M,15,STORAGE,19980801 0000,19980801 0000,8351.0,,AF,1998-08-01
NAT,M,15,STORAGE,19980901 0000,19980901 0000,8531.0, ,AF,1998-09-01
NAT,M,15,STORAGE,19981001 0000,19981001 0000,7746.0, ,AF,1998-10-01
NAT,M,15,STORAGE,19981101 0000,19981101 0000,8521.0, ,AF,1998-11-01
NAT,M,15,STORAGE,19981201 0000,19981201 0000,8016.0, ,AF,1998-12-01
NAT,M,15,STORAGE,19990101 0000,19990101 0000,8456.0, ,AF,1999-01-01
NAT,M,15,STORAGE,19990201 0000,19990201 0000,8058.0, ,AF,1999-02-01
NAT,M,15,STORAGE,19990301 0000,19990301 0000,7927.0, ,AF,1999-03-01
NAT,M,15,STORAGE,19990401 0000,19990401 0000,7530.0, ,AF,1999-04-01
NAT,M,15,STORAGE,19990501 0000,19990501 0000,7741.0, ,AF,1999-05-01
NAT,M,15,STORAGE,19990601 0000,19990601 0000,8035.0, ,AF,1999-06-01
NAT,M,15,STORAGE,19990701 0000,19990701 0000,7955.0, ,AF,1999-07-01
NAT,M,15,STORAGE,19990801 0000,19990801 0000,8087.0, ,AF,1999-08-01
NAT,M,15,STORAGE,19990901 0000,19990901 0000,8011.0, ,AF,1999-09-01
NAT,M,15,STORAGE,19991001 0000,19991001 0000,7089.0, ,AF,1999-10-01
NAT,M,15,STORAGE,19991101 0000,19991101 0000,7741.0, ,AF,1999-11-01
NAT,M,15,STORAGE,19991201 0000,19991201 0000,7665.0, ,AF,1999-12-01
NAT,M,15,STORAGE,20000101 0000,20000101 0000,7642.0, ,AF,2000-01-01
NAT,M,15,STORAGE,20000201 0000,20000201 0000,7810.0, ,AF,2000-02-01
NAT,M,15,STORAGE,20000301 0000,20000301 0000,8176.0, ,AF,2000-03-01
NAT,M,15,STORAGE,20000401 0000,20000401 0000,8101.0, ,AF,2000-04-01
NAT,M,15,STORAGE,20000501 0000,20000501 0000,7932.0, ,AF,2000-05-01
NAT,M,15,STORAGE,20000601 0000,20000601 0000,8194.0, ,AF,2000-06-01
NAT,M,15,STORAGE,20000701 0000,20000701 0000,8491.0, ,AF,2000-07-01
NAT,M,15,STORAGE,20000801 0000,20000801 0000,8125.0, ,AF,2000-08-01
NAT,M,15,STORAGE,20000901 0000,20000901 0000,7692.0, ,AF,2000-09-01
NAT,M,15,STORAGE,20001001 0000,20001001 0000,8346.0, ,AF,2000-10-01
NAT,M,15,STORAGE,20001101 0000,20001101 0000,8781.0, ,AF,2000-11-01
NAT,M,15,STORAGE,20001201 0000,20001201 0000,8106.0, ,AF,2000-12-01
NAT,M,15,STORAGE,20010101 0000,20010101 0000,7458.0, ,AF,2001-01-01
NAT,M,15,STORAGE,20010201 0000,20010201 0000,8003.0, ,AF,2001-02-01
NAT,M,15,STORAGE,20010301 0000,20010301 0000,7724.0, ,AF,2001-03-01
NAT,M,15,STORAGE,20010401 0000,20010401 0000,7701.0, ,AF,2001-04-01
NAT,M,15,STORAGE,20010501 0000,20010501 0000,7904.0, ,AF,2001-05-01
NAT,M,15,STORAGE,20010601 0000,20010601 0000,7866.0, ,AF,2001-06-01
NAT,M,15,STORAGE,20010701 0000,20010701 0000,8115.0, ,AF,2001-07-01
NAT,M,15,STORAGE,20010801 0000,20010801 0000,8101.0, ,AF,2001-08-01
NAT,M,15,STORAGE,20010901 0000,20010901 0000,8045.0, ,AF,2001-09-01
NAT,M,15,STORAGE,20011001 0000,20011001 0000,8172.0, ,AF,2001-10-01
NAT,M,15,STORAGE,20011101 0000,20011101 0000,7571.0, ,AF,2001-11-01
NAT,M,15,STORAGE,20011201 0000,20011201 0000,7909.0, ,AF,2001-12-01
NAT,M,15,STORAGE,20020101 0000,20020101 0000,7593.0, ,AF,2002-01-01
NAT,M,15,STORAGE,20020201 0000,20020201 0000,7692.0, ,AF,2002-02-01
NAT,M,15,STORAGE,20020301 0000,20020301 0000,7899.0, ,AF,2002-03-01
NAT,M,15,STORAGE,20020401 0000,20020401 0000,8421.0, ,AF,2002-04-01
NAT,M,15,STORAGE,20020501 0000,20020501 0000,8007.0, ,AF,2002-05-01
NAT,M,15,STORAGE,20020601 0000,20020601 0000,8176.0, ,AF,2002-06-01
NAT,M,15,STORAGE,20020701 0000,20020701 0000,8271.0, ,AF,2002-07-01
NAT,M,15,STORAGE,20020801 0000,20020801 0000,8286.0, ,AF,2002-08-01
NAT,M,15,STORAGE,20020901 0000,20020901 0000,8050.0, ,AF,2002-09-01
NAT,M,15,STORAGE,20021001 0000,20021001 0000,8209.0, ,AF,2002-10-01
NAT,M,15,STORAGE,20021101 0000,20021101 0000,8111.0, ,AF,2002-11-01
NAT,M,15,STORAGE,20021201 0000,20021201 0000,7960.0, ,AF,2002-12-01
NAT,M,15,STORAGE,20030101 0000,20030101 0000,8316.0, ,AF,2003-01-01
NAT,M,15,STORAGE,20030201 0000,20030201 0000,8516.0, ,AF,2003-02-01
NAT,M,15,STORAGE,20030301 0000,20030301 0000,7899.0, ,AF,2003-03-01
NAT,M,15,STORAGE,20030401 0000,20030401 0000,8601.0, ,AF,2003-04-01
NAT,M,15,STORAGE,20030501 0000,20030501 0000,7760.0, ,AF,2003-05-01
NAT,M,15,STORAGE,20030601 0000,20030601 0000,7941.0, ,AF,2003-06-01
NAT,M,15,STORAGE,20030701 0000,20030701 0000,8306.0, ,AF,2003-07-01
NAT,M,15,STORAGE,20030801 0000,20030801 0000,7847.0, ,AF,2003-08-01
NAT,M,15,STORAGE,20030901 0000,20030901 0000,8026.0, ,AF,2003-09-01
NAT,M,15,STORAGE,20031001 0000,20031001 0000,8326.0, ,AF,2003-10-01
NAT,M,15,STORAGE,20031101 0000,20031101 0000,8195.0, ,AF,2003-11-01
NAT,M,15,STORAGE,20031201 0000,20031201 0000,8181.0, ,AF,2003-12-01
NAT,M,15,STORAGE,20040101 0000,20040101 0000,8040.0, ,AF,2004-01-01
NAT,M,15,STORAGE,20040201 0000,20040201 0000,7998.0, ,AF,2004-02-01
NAT,M,15,STORAGE,20040301 0000,20040301 0000,7862.0, ,AF,2004-03-01
NAT,M,15,STORAGE,20040401 0000,20040401 0000,8205.0, ,AF,2004-04-01
NAT,M,15,STORAGE,20040501 0000,20040501 0000,7602.0, ,AF,2004-05-01
NAT,M,15,STORAGE,20040601 0000,20040601 0000,8228.0, ,AF,2004-06-01
NAT,M,15,STORAGE,20040701 0000,20040701 0000,8252.0, ,AF,2004-07-01
NAT,M,15,STORAGE,20040801 0000,20040801 0000,8281.0, ,AF,2004-08-01
NAT,M,15,STORAGE,20040901 0000,20040901 0000,8035.0, ,AF,2004-09-01
NAT,M,15,STORAGE,20041001 0000,20041001 0000,7787.0, ,AF,2004-10-01
NAT,M,15,STORAGE,20041101 0000,20041101 0000,8120.0, ,AF,2004-11-01
NAT,M,15,STORAGE,20041201 0000,20041201 0000,7946.0, ,AF,2004-12-01
NAT,M,15,STORAGE,20050101 0000,20050101 0000,7885.0, ,AF,2005-01-01
NAT,M,15,STORAGE,20050201 0000,20050201 0000,7148.0, ,AF,2005-02-01
NAT,M,15,STORAGE,20050301 0000,20050301 0000,8461.0, ,AF,2005-03-01
NAT,M,15,STORAGE,20050401 0000,20050401 0000,7647.0, ,AF,2005-04-01
NAT,M,15,STORAGE,20050501 0000,20050501 0000,6980.0, ,AF,2005-05-01
NAT,M,15,STORAGE,20050601 0000,20050601 0000,8144.0, ,AF,2005-06-01
NAT,M,15,STORAGE,20050701 0000,20050701 0000,8626.0, ,AF,2005-07-01
NAT,M,15,STORAGE,20050801 0000,20050801 0000,8676.0, ,AF,2005-08-01
NAT,M,15,STORAGE,20050901 0000,20050901 0000,8181.0, ,AF,2005-09-01
NAT,M,15,STORAGE,20051001 0000,20051001 0000,8111.0, ,AF,2005-10-01
NAT,M,15,STORAGE,20051101 0000,20051101 0000,8361.0, ,AF,2005-11-01
NAT,M,15,STORAGE,20051201 0000,20051201 0000,7270.0, ,AF,2005-12-01
NAT,M,15,STORAGE,20060101 0000,20060101 0000,7436.0, ,AF,2006-01-01
NAT,M,15,STORAGE,20060201 0000,20060201 0000,7805.0, ,AF,2006-02-01
NAT,M,15,STORAGE,20060301 0000,20060301 0000,7857.0, ,AF,2006-03-01
NAT,M,15,STORAGE,20060401 0000,20060401 0000,7833.0, ,AF,2006-04-01
NAT,M,15,STORAGE,20060501 0000,20060501 0000,8003.0, ,AF,2006-05-01
NAT,M,15,STORAGE,20060601 0000,20060601 0000,7674.0, ,AF,2006-06-01
NAT,M,15,STORAGE,20060701 0000,20060701 0000,7970.0, ,AF,2006-07-01
NAT,M,15,STORAGE,20060801 0000,20060801 0000,7904.0, ,AF,2006-08-01
NAT,M,15,STORAGE,20060901 0000,20060901 0000,7847.0, ,AF,2006-09-01
NAT,M,15,STORAGE,20061001 0000,20061001 0000,7719.0, ,AF,2006-10-01
NAT,M,15,STORAGE,20061101 0000,20061101 0000,7899.0, ,AF,2006-11-01
NAT,M,15,STORAGE,20061201 0000,20061201 0000,8144.0, ,AF,2006-12-01
NAT,M,15,STORAGE,20070101 0000,20070101 0000,7476.0, ,AF,2007-01-01
NAT,M,15,STORAGE,20070201 0000,20070201 0000,8050.0, ,AF,2007-02-01
NAT,M,15,STORAGE,20070301 0000,20070301 0000,7932.0, ,AF,2007-03-01
NAT,M,15,STORAGE,20070401 0000,20070401 0000,8158.0, ,AF,2007-04-01
NAT,M,15,STORAGE,20070501 0000,20070501 0000,7733.0, ,AF,2007-05-01
NAT,M,15,STORAGE,20070601 0000,20070601 0000,8087.0, ,AF,2007-06-01
NAT,M,15,STORAGE,20070701 0000,20070701 0000,7885.0, ,AF,2007-07-01
NAT,M,15,STORAGE,20070801 0000,20070801 0000,7764.0, ,AF,2007-08-01
NAT,M,15,STORAGE,20070901 0000,20070901 0000,8158.0, ,AF,2007-09-01
NAT,M,15,STORAGE,20071001 0000,20071001 0000,7652.0, ,AF,2007-10-01
NAT,M,15,STORAGE,20071101 0000,20071101 0000,7341.0, ,AF,2007-11-01
NAT,M,15,STORAGE,20071201 0000,20071201 0000,7575.0, ,AF,2007-12-01
NAT,M,15,STORAGE,20080101 0000,20080101 0000,7139.0, ,AF,2008-01-01
NAT,M,15,STORAGE,20080201 0000,20080201 0000,7847.0, ,AF,2008-02-01
NAT,M,15,STORAGE,20080301 0000,20080301 0000,7584.0, ,AF,2008-03-01
NAT,M,15,STORAGE,20080401 0000,20080401 0000,7876.0, ,AF,2008-04-01
NAT,M,15,STORAGE,20080501 0000,20080501 0000,8176.0, ,AF,2008-05-01
NAT,M,15,STORAGE,20080601 0000,20080601 0000,8195.0, ,AF,2008-06-01
NAT,M,15,STORAGE,20080701 0000,20080701 0000,8456.0, ,AF,2008-07-01
NAT,M,15,STORAGE,20080801 0000,20080801 0000,7998.0, ,AF,2008-08-01
NAT,M,15,STORAGE,20080901 0000,20080901 0000,8078.0, ,AF,2008-09-01
NAT,M,15,STORAGE,20081001 0000,20081001 0000,7391.0, ,AF,2008-10-01
NAT,M,15,STORAGE,20081101 0000,20081101 0000,8035.0, ,AF,2008-11-01
NAT,M,15,STORAGE,20081201 0000,20081201 0000,7670.0, ,AF,2008-12-01
NAT,M,15,STORAGE,20090101 0000,20090101 0000,7539.0, ,AF,2009-01-01
NAT,M,15,STORAGE,20090201 0000,20090201 0000,8087.0, ,AF,2009-02-01
NAT,M,15,STORAGE,20090301 0000,20090301 0000,7670.0, ,AF,2009-03-01
NAT,M,15,STORAGE,20090401 0000,20090401 0000,8007.0, ,AF,2009-04-01
NAT,M,15,STORAGE,20090501 0000,20090501 0000,8511.0, ,AF,2009-05-01
NAT,M,15,STORAGE,20090601 0000,20090601 0000,8401.0, ,AF,2009-06-01
NAT,M,15,STORAGE,20090701 0000,20090701 0000,8446.0, ,AF,2009-07-01
NAT,M,15,STORAGE,20090801 0000,20090801 0000,8451.0, ,AF,2009-08-01
NAT,M,15,STORAGE,20090901 0000,20090901 0000,8040.0, ,AF,2009-09-01
NAT,M,15,STORAGE,20091001 0000,20091001 0000,7988.0, ,AF,2009-10-01
NAT,M,15,STORAGE,20091101 0000,20091101 0000,8252.0, ,AF,2009-11-01
NAT,M,15,STORAGE,20091201 0000,20091201 0000,8341.0, ,AF,2009-12-01
NAT,M,15,STORAGE,20100101 0000,20100101 0000,7904.0, ,AF,2010-01-01
NAT,M,15,STORAGE,20100201 0000,20100201 0000,7517.0, ,AF,2010-02-01
NAT,M,15,STORAGE,20100301 0000,20100301 0000,7409.0, ,AF,2010-03-01
NAT,M,15,STORAGE,20100401 0000,20100401 0000,7584.0, ,AF,2010-04-01
NAT,M,15,STORAGE,20100501 0000,20100501 0000,8148.0, ,AF,2010-05-01
NAT,M,15,STORAGE,20100601 0000,20100601 0000,8040.0, ,AF,2010-06-01
NAT,M,15,STORAGE,20100701 0000,20100701 0000,8261.0, ,AF,2010-07-01
NAT,M,15,STORAGE,20100801 0000,20100801 0000,8421.0, ,AF,2010-08-01
NAT,M,15,STORAGE,20100901 0000,20100901 0000,8087.0, ,AF,2010-09-01
NAT,M,15,STORAGE,20101001 0000,20101001 0000,7688.0, ,AF,2010-10-01
NAT,M,15,STORAGE,20101101 0000,20101101 0000,7843.0, ,AF,2010-11-01
NAT,M,15,STORAGE,20101201 0000,20101201 0000,7885.0, ,AF,2010-12-01
NAT,M,15,STORAGE,20110101 0000,20110101 0000,7602.0, ,AF,2011-01-01
NAT,M,15,STORAGE,20110201 0000,20110201 0000,7368.0, ,AF,2011-02-01
NAT,M,15,STORAGE,20110301 0000,20110301 0000,7710.0, ,AF,2011-03-01
NAT,M,15,STORAGE,20110401 0000,20110401 0000,7476.0, ,AF,2011-04-01
NAT,M,15,STORAGE,20110501 0000,20110501 0000,7575.0, ,AF,2011-05-01
NAT,M,15,STORAGE,20110601 0000,20110601 0000,7544.0, ,AF,2011-06-01
NAT,M,15,STORAGE,20110701 0000,20110701 0000,8125.0, ,AF,2011-07-01
NAT,M,15,STORAGE,20110801 0000,20110801 0000,8476.0, ,AF,2011-08-01
NAT,M,15,STORAGE,20110901 0000,20110901 0000,8301.0, ,AF,2011-09-01
NAT,M,15,STORAGE,20111001 0000,20111001 0000,8050.0, ,AF,2011-10-01
NAT,M,15,STORAGE,20111101 0000,20111101 0000,8416.0, ,AF,2011-11-01
NAT,M,15,STORAGE,20111201 0000,20111201 0000,8209.0, ,AF,2011-12-01
NAT,M,15,STORAGE,20120101 0000,20120101 0000,7866.0, ,AF,2012-01-01
NAT,M,15,STORAGE,20120201 0000,20120201 0000,7899.0, ,AF,2012-02-01
NAT,M,15,STORAGE,20120301 0000,20120301 0000,7843.0, ,AF,2012-03-01
NAT,M,15,STORAGE,20120401 0000,20120401 0000,7946.0, ,AF,2012-04-01
NAT,M,15,STORAGE,20120501 0000,20120501 0000,8181.0, ,AF,2012-05-01
NAT,M,15,STORAGE,20120601 0000,20120601 0000,8506.0, ,AF,2012-06-01
NAT,M,15,STORAGE,20120701 0000,20120701 0000,8601.0, ,AF,2012-07-01
NAT,M,15,STORAGE,20120801 0000,20120801 0000,8371.0, ,AF,2012-08-01
NAT,M,15,STORAGE,20120901 0000,20120901 0000,7566.0, ,AF,2012-09-01
NAT,M,15,STORAGE,20121001 0000,20121001 0000,7913.0, ,AF,2012-10-01
NAT,M,15,STORAGE,20121101 0000,20121101 0000,8476.0, ,AF,2012-11-01
NAT,M,15,STORAGE,20121201 0000,20121201 0000,7643.0, ,AF,2012-12-01
NAT,M,15,STORAGE,20130101 0000,20130101 0000,7240.0, ,AF,2013-01-01
NAT,M,15,STORAGE,20130201 0000,20130201 0000,7824.0, ,AF,2013-02-01
NAT,M,15,STORAGE,20130301 0000,20130301 0000,7960.0, ,AF,2013-03-01
NAT,M,15,STORAGE,20130401 0000,20130401 0000,8153.0, ,AF,2013-04-01
NAT,M,15,STORAGE,20130501 0000,20130501 0000,8026.0, ,AF,2013-05-01
NAT,M,15,STORAGE,20130601 0000,20130601 0000,8167.0, ,AF,2013-06-01
NAT,M,15,STORAGE,20130701 0000,20130701 0000,8621.0, ,AF,2013-07-01
NAT,M,15,STORAGE,20130801 0000,20130801 0000,7909.0, ,AF,2013-08-01
NAT,M,15,STORAGE,20130901 0000,20130901 0000,7819.0, ,AF,2013-09-01
NAT,M,15,STORAGE,20131001 0000,20131001 0000,8238.0, ,AF,2013-10-01
NAT,M,15,STORAGE,20131101 0000,20131101 0000,7368.0, ,AF,2013-11-01
NAT,M,15,STORAGE,20140101 0000,20140101 0000,8021.0, ,AF,2014-01-01
NAT,M,15,STORAGE,20140201 0000,20140201 0000,8035.0, ,AF,2014-02-01
NAT,M,15,STORAGE,20140301 0000,20140301 0000,7299.0, ,AF,2014-03-01
NAT,M,15,STORAGE,20140401 0000,20140401 0000,7918.0, ,AF,2014-04-01
NAT,M,15,STORAGE,20140501 0000,20140501 0000,7778.0, ,AF,2014-05-01
NAT,M,15,STORAGE,20140601 0000,20140601 0000,8371.0, ,AF,2014-06-01
NAT,M,15,STORAGE,20140701 0000,20140701 0000,8059.0, ,AF,2014-07-01
NAT,M,15,STORAGE,20140801 0000,20140801 0000,8181.0, ,AF,2014-08-01
NAT,M,15,STORAGE,20141001 0000,20141001 0000,7956.0, ,AF,2014-10-01
NAT,M,15,STORAGE,20141101 0000,20141101 0000,8158.0, ,AF,2014-11-01
NAT,M,15,STORAGE,20141201 0000,20141201 0000,7562.0, ,AF,2014-12-01
NAT,M,15,STORAGE,20150101 0000,20150101 0000,7526.0, ,AF,2015-01-01
NAT,M,15,STORAGE,20150201 0000,20150201 0000,7093.0, ,AF,2015-02-01
NAT,M,15,STORAGE,20150301 0000,20150301 0000,8125.0, ,AF,2015-03-01
NAT,M,15,STORAGE,20150401 0000,20150401 0000,7913.0, ,AF,2015-04-01
NAT,M,15,STORAGE,20150501 0000,20150501 0000,7539.0, ,AF,2015-05-01
NAT,M,15,STORAGE,20150601 0000,20150601 0000,8346.0, ,AF,2015-06-01
NAT,M,15,STORAGE,20150701 0000,20150701 0000,7571.0, ,AF,2015-07-01
NAT,M,15,STORAGE,20150801 0000,20150801 0000,8026.0, ,AF,2015-08-01
NAT,M,15,STORAGE,20150901 0000,20150901 0000,7530.0, ,AF,2015-09-01
NAT,M,15,STORAGE,20151001 0000,20151001 0000,7286.0, ,AF,2015-10-01
NAT,M,15,STORAGE,20151101 0000,20151101 0000,7503.0, ,AF,2015-11-01
NAT,M,15,STORAGE,20151201 0000,20151201 0000,7278.0, ,AF,2015-12-01
NAT,M,15,STORAGE,20160201 0000,20160201 0000,7593.0, ,AF,2016-02-01
NAT,M,15,STORAGE,20160301 0000,20160301 0000,7521.0, ,AF,2016-03-01
NAT,M,15,STORAGE,20160401 0000,20160401 0000,8059.0, ,AF,2016-04-01
NAT,M,15,STORAGE,20160501 0000,20160501 0000,7742.0, ,AF,2016-05-01
NAT,M,15,STORAGE,20160601 0000,20160601 0000,7998.0, ,AF,2016-06-01
NAT,M,15,STORAGE,20160701 0000,20160701 0000,8139.0, ,AF,2016-07-01
NAT,M,15,STORAGE,20160801 0000,20160801 0000,8129.0, ,AF,2016-08-01
NAT,M,15,STORAGE,20160901 0000,20160901 0000,8167.0, ,AF,2016-09-01
NAT,M,15,STORAGE,20161001 0000,20161001 0000,8656.0, ,AF,2016-10-01
NAT,M,15,STORAGE,20161101 0000,20161101 0000,7984.0, ,AF,2016-11-01
NAT,M,15,STORAGE,20161201 0000,20161201 0000,7923.0, ,AF,2016-12-01
NAT,M,15,STORAGE,20170201 0000,20170201 0000,8306.0, ,AF,2017-02-01
NAT,M,15,STORAGE,20170301 0000,20170301 0000,7286.0, ,AF,2017-03-01
NAT,M,15,STORAGE,20170401 0000,20170401 0000,7499.0, ,AF,2017-04-01
NAT,M,15,STORAGE,20170501 0000,20170501 0000,7386.0, ,AF,2017-05-01
NAT,M,15,STORAGE,20170601 0000,20170601 0000,7688.0, ,AF,2017-06-01
NAT,M,15,STORAGE,20170701 0000,20170701 0000,8153.0, ,AF,2017-07-01
NAT,M,15,STORAGE,20170801 0000,20170801 0000,7638.0, ,AF,2017-08-01
NAT,M,15,STORAGE,20170901 0000,20170901 0000,8311.0, ,AF,2017-09-01
NAT,M,15,STORAGE,20171001 0000,20171001 0000,7611.0, ,AF,2017-10-01
NAT,M,15,STORAGE,20171101 0000,20171101 0000,8120.0, ,AF,2017-11-01
NAT,M,15,STORAGE,20171201 0000,20171201 0000,8017.0, ,AF,2017-12-01
NAT,M,15,STORAGE,20180101 0000,20180101 0000,8233.0, ,AF,2018-01-01
NAT,M,15,STORAGE,20180201 0000,20180201 0000,7885.0, ,AF,2018-02-01
NAT,M,15,STORAGE,20180301 0000,20180301 0000,8311.0, ,AF,2018-03-01
NAT,M,15,STORAGE,20180401 0000,20180401 0000,8101.0, ,AF,2018-04-01
NAT,M,15,STORAGE,20180501 0000,20180501 0000,7629.0, ,AF,2018-05-01
